EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,ENTITY_NAME,DISPLAY_TYPE,RENDERING_TYPE,REPORT_ID,ROW_COUNT,NUMBER_EXCEPTION_FILTERS,NUMBER_COLUMNS,AVERAGE_ROW_SIZE,SORT,DB_BLOCKS,DB_CPU_TIME,NUMBER_BUCKETS,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED,REPORT_ID_DERIVED
Report,20170906063584,45zPOYpMjt7JOx28itjuK-,00D58000000KUZ179,00558000000oE5a,508.75,407,,sample519,sample519,R,228.6526,Account,H,X,00O30000008KwJw,73,0,16,79,,7570,325.6,0,2016-09-27T14:00:12.000Z,005B0000002F9nzIAC,179.182.39.88,,00O30000008KwJwEAK
Report,20170921173416,45dWRXoJtm7EKj07qeprL-,00D58000000KUZ179,00558000000oE5a,535,428,,sample520,sample520,R,215.9973333,Account,D,W,00O30000008L0jt,235,0,9,79,,9850,342.4,0,2016-09-09T20:40:22.000Z,005B0000002F9oSIAS,83.230.35.57,,00O30000008L0jtEAC
Report,20170909074689,45yOAItCad2CZp14gtmjH-,00D58000000KUZ179,00558000000oE5a,112.5,90,,sample521,sample521,S,59.1,Opportunity,H,X,00O30000008KjYF,500,0,18,129,,22883,72,0,2016-09-14T02:49:13.000Z,005B0000002F9pWIAS,49.173.36.129,,00O30000008KjYFEA0
Report,20170906063585,45gKNBkSuk2JXx86jkovW-,00D58000000KUZ180,00558000000oE5a,766.5805,402,,sample522,sample522,R,613.2644,Account,D,X,00O30000008KXnS,108,0,12,80,,2783,321.6,0,2016-09-06T15:56:15.000Z,005B0000002F9oTIAS,14.26.184.106,,00O30000008KXnSEAW
Report,20170921173417,45jFBSdTqu7NZw67tuvkF-,00D58000000KUZ180,00558000000oE5a,488.75,391,,sample523,sample523,R,72.54353333,Account,S,W,00O30000008QQ3C,426,0,20,80,,2387,312.8,0,2016-09-30T04:48:08.000Z,005B0000002F9pXIAS,64.7.227.142,,00O30000008QQ3CEAW
Report,20170909074690,45oSRNrKga2VFa77hgplW-,00D58000000KUZ180,00558000000oE5a,461.25,369,,sample524,sample524,R,58.7202,Opportunity,H,X,00O30000008KoYA,246,0,1,130,,819,295.2,0,2016-09-29T23:50:15.000Z,005B0000002F9o1IAC,166.57.161.216,,00O30000008KoYAEA0
Report,20170909074689,45dIHGkPkm8LXs61xmpzT-,00D58000000KUZ181,00558000000oE5a,210,168,,sample525,sample525,R,9.1728,Account,S,X,00O30000008KjOK,201,0,2,81,,10923,134.4,0,2016-09-16T15:13:51.000Z,005B0000002F9o7IAC,181.180.1.58,,00O30000008KjOKEA0
Report,20170906063585,45sJNZcYpo1FVf51hlnzU-,00D58000000KUZ181,00558000000oE5a,220,176,,sample526,sample526,R,128.1632,Account,H,X,00O30000008QQ1z,203,0,5,81,,12188,140.8,0,2016-09-26T07:06:20.000Z,005B0000002F9oXIAS,98.11.196.107,,00O30000008QQ1zEAG
Report,20170921173417,45dKABbZas3GLm15pkrgB-,00D58000000KUZ181,00558000000oE5a,466.25,373,,sample527,sample527,F,303.0749333,Opportunity,S,X,00O30000008Kjse,51,0,2,131,,22492,298.4,0,2016-09-28T03:32:17.000Z,005B0000002F9pMIAS,156.79.114.225,,00O30000008KjseEAC
Report,20170909074690,45sRMZpJdy2KBg73nxjvW-,00D58000000KUZ182,00558000000oE5a,200.5536667,107,,sample528,sample528,S,160.4429333,Account,H,W,00O30000008KjJZ,74,0,18,82,,16101,85.6,0,2016-09-22T14:45:57.000Z,005B0000002F9o2IAC,89.83.31.40,,00O30000008KjJZEA0
Report,20170906063586,45fOSJiMct4UQv01fiteC-,00D58000000KUZ182,00558000000oE5a,619.8885,462,,sample529,sample529,S,495.9108,Account,D,X,00O30000008QQ1Q,492,0,14,82,,1672,369.6,0,2016-09-27T10:49:55.000Z,005B0000002F9rOIAS,161.175.38.129,,00O30000008QQ1QEAW
Report,20170921173418,45dMUXbWtj6KMi90ltocB-,00D58000000KUZ182,00558000000oE5a,115,92,,sample530,sample530,R,10.25493333,Opportunity,H,W,00O30000008KhuT,132,0,6,132,,11490,73.6,0,2016-09-16T15:49:05.000Z,005B0000002F9nzIAC,221.172.68.31,,00O30000008KhuTEAS
Report,20170909074691,45gYOWaEot6VTl26uhpvY-,00D58000000KUZ183,00558000000oE5a,502.5,402,,sample531,sample531,R,307.932,Account,H,X,00O30000008Ks5g,237,0,6,83,,1346,321.6,0,2016-09-19T11:32:29.000Z,005B0000002F9o8IAC,64.7.227.142,,00O30000008Ks5gEAC
Report,20170909074690,45zZYLlIjk1FIh04aizqO-,00D58000000KUZ183,00558000000oE5a,143.75,115,,sample532,sample532,R,10.31933333,Account,S,X,00O30000008Kdn9,156,0,19,78,,353,92,0,2016-09-30T04:31:48.000Z,005B0000002F9qUIAS,74.142.113.238,,00O30000008Kdn9EAC
Report,20170906063586,45kCATbSrs2USq94gvfnK-,00D58000000KUZ183,00558000000oE5a,191.25,153,,sample533,sample533,R,3.6006,Opportunity,H,W,00O30000008GmW3,326,0,14,78,,11948,122.4,0,2016-09-06T10:22:05.000Z,005B0000002F9pLIAS,54.145.78.232,,00O30000008GmW3EAK
Report,20170921173418,45gMGDpZuh8BIr06rmvfO-,00D58000000KUZ184,00558000000oE5a,185,148,,sample534,sample534,S,117.8869333,Account,H,X,00O30000008GmW3,135,0,7,128,,13781,118.4,0,2016-09-07T04:41:28.000Z,005B0000002F9oXIAS,202.217.102.229,,00O30000008GmW3EAK
Report,20170909074691,45hPTSjBgd9YVn25abdgD-,00D58000000KUZ184,00558000000oE5a,106.25,85,,sample535,sample535,F,78.09233333,Account,D,W,00O30000008GmW3,298,0,20,79,,18098,68,0,2016-09-05T09:33:47.000Z,005B0000002F9oTIAS,34.164.70.164,,00O30000008GmW3EAK
Report,20170906063587,45tWHRtPeq5BFq24chlyC-,00D58000000KUZ184,00558000000oE5a,40.7205,27,,sample536,sample536,R,32.5764,Opportunity,S,W,00O30000008GmW3,336,0,19,79,,16350,21.6,0,2016-09-07T11:29:22.000Z,005B0000002F9pBIAS,91.21.87.42,,00O30000008GmW3EAK
Report,20170921173419,45oCKZpNzq9GFf46xdnrW-,00D58000000KUZ185,00558000000oE5a,344.7125,253,,sample537,sample537,R,275.77,Account,H,X,00O30000008GmW3,56,0,3,129,,17481,202.4,0,2016-09-09T01:37:05.000Z,005B0000002F9oEIAS,58.40.38.8,,00O30000008GmW3EAK
Report,20170909074692,45aMKCmThj3ONb43zblkE-,00D58000000KUZ185,00558000000oE5a,305.9175,210,,sample538,sample538,F,244.734,Account,D,W,00O30000008GmW3,281,0,2,80,,3921,168,0,2016-09-12T12:19:36.000Z,005B0000002F9pLIAS,66.43.188.86,,00O30000008GmW3EAK
Report,20170909074691,45xKYFmGhc7MIw89riexC-,00D58000000KUZ185,00558000000oE5a,75,60,,sample539,sample539,,15.684,Opportunity,H,W,00O30000008GmW3,24,0,3,80,,14237,48,0,2016-09-16T09:37:59.000Z,005B0000002F9rNIAS,51.22.122.210,,00O30000008GmW3EAK
Report,20170906063587,45rTQUsCqi1LAp15lmwjR-,00D58000000KUZ186,00558000000oE5a,461.25,369,,sample540,sample540,S,350.2302,Account,D,X,00O30000008GmW3,78,0,20,130,,20042,295.2,0,2016-09-28T21:50:05.000Z,005B0000002F9p8IAC,83.230.35.57,,00O30000008GmW3EAK
Report,20170921173419,45sJMFpTog8WXn63jdyhQ-,00D58000000KUZ186,00558000000oE5a,156.9956667,94,,sample541,sample541,,125.5965333,Account,D,X,00O30000008GmW3,434,0,12,81,,23151,75.2,0,2016-09-08T15:50:13.000Z,005B0000002F9o1IAC,93.28.186.83,,00O30000008GmW3EAK
Report,20170909074692,45rBLOfHtv6ZVm96hisoG-,00D58000000KUZ186,00558000000oE5a,445.65675,231,,sample542,sample542,S,356.5254,Opportunity,H,X,00O30000008GmW3,70,0,4,81,,5285,184.8,0,2016-09-14T05:48:46.000Z,005B0000002F9oXIAS,48.158.65.136,,00O30000008GmW3EAK
Report,20170906063588,45tNKDoLvj1KDe29qeklY-,00D58000000KUZ187,00558000000oE5a,196.25,157,,sample543,sample543,F,55.31633333,Account,D,W,00O0M000009OR5f,484,0,11,131,,3589,125.6,0,2016-09-13T04:46:06.000Z,005B0000002F9pXIAS,156.226.6.98,,00O0M000009OR5fUAG
Report,20170921173420,45rFEXzPjz2URc46okzsT-,00D58000000KUZ187,00558000000oE5a,541.25,433,,sample544,sample544,F,103.6024667,Account,D,W,00O0M000009OR5f,143,0,14,82,,5721,346.4,0,2016-09-14T12:15:55.000Z,005B0000002F9pYIAS,195.54.111.90,,00O0M000009OR5fUAG
Report,20170909074693,45zDYVtNsk7XUq41qzhlZ-,00D58000000KUZ187,00558000000oE5a,512.5,410,,sample545,sample545,R,156.374,Opportunity,H,X,00O0M000009OR5f,146,0,18,82,,5776,328,0,2016-09-20T00:56:31.000Z,005B0000002F9pXIAS,49.173.36.129,,00O0M000009OR5fUAG
Report,20170909074692,45iMATgGgu4LWj52rknjS-,00D58000000KUZ188,00558000000oE5a,33.75,27,,sample546,sample546,F,10.3968,Account,S,X,00O0M000009OR5f,76,0,4,132,,11976,21.6,0,2016-09-16T01:42:01.000Z,005B0000002F9o6IAC,14.26.184.106,,00O0M000009OR5fUAG
Report,20170906063588,45lAZTfTmj1YGr38kqcvN-,00D58000000KUZ188,00558000000oE5a,233.75,187,,sample547,sample547,S,149.3008,Account,D,W,00O0M000009OR5f,96,0,7,83,,166,149.6,0,2016-09-27T19:47:48.000Z,005B0000002F9nyIAC,182.187.43.213,,00O0M000009OR5fUAG
Report,20170921173420,45iIKShZvw4NBr42codpX-,00D58000000KUZ188,00558000000oE5a,191.25,153,,sample548,sample548,S,1.6932,Opportunity,S,X,00O0M000009OR5f,391,0,6,83,,16151,122.4,0,2016-09-27T19:39:44.000Z,005B0000002F9o1IAC,43.10.59.246,,00O0M000009OR5fUAG
Report,20170909074693,45vHSCjPnp2NDp73mcltZ-,00D58000000KUZ189,00558000000oE5a,594.8951667,442,,sample549,sample549,F,475.9161333,Account,S,W,00O0M000009OR5f,394,0,9,133,,18423,353.6,0,2016-09-22T08:55:05.000Z,005B0000002F9o7IAC,34.164.70.164,,00O0M000009OR5fUAG
Report,20170906063589,45pZINjDjn1ZGw24hfgwJ-,00D58000000KUZ189,00558000000oE5a,650.946,424,,sample550,sample550,S,520.7568,Account,S,X,00O0M000009OR5f,38,0,5,84,,24217,339.2,0,2016-09-08T04:16:25.000Z,005B0000002F9oQIAS,136.39.111.159,,00O0M000009OR5fUAG
Report,20170921173421,45sNGXtUrh0RIn82xerdB-,00D58000000KUZ189,00558000000oE5a,819.3418333,406,,sample551,sample551,R,655.4734667,Opportunity,D,W,00O0M000009OR5f,412,0,9,79,,11192,324.8,0,2016-09-29T02:51:06.000Z,005B0000002F9o6IAC,244.204.43.69,,00O0M000009OR5fUAG
Report,20170909074694,45gYEAqBol5WIq29rgutJ-,00D58000000KUZ190,00558000000oE5a,427.5,342,,sample552,sample552,,255.1776,Account,H,X,00O0M000009OR5f,233,0,1,79,,10143,273.6,0,2016-09-26T17:53:49.000Z,005B0000002F9pLIAS,14.239.255.151,,00O0M000009OR5fUAG
Report,20170909074693,45fTLHwXur5JBf65ktrxI-,00D58000000KUZ190,00558000000oE5a,60,48,,sample553,sample553,R,32.4576,Account,H,W,00O0M000009OhFH,44,0,2,129,,4544,38.4,0,2016-09-16T08:09:16.000Z,005B0000002F9p8IAC,64.7.227.142,,00O0M000009OhFHUA0
Report,20170906063589,45sZFWbYig9NYf96xauzB-,00D58000000KUZ190,00558000000oE5a,582.5,466,,sample554,sample554,F,141.1669333,Opportunity,S,X,00O0M000009OhFH,273,0,2,80,,11003,372.8,0,2016-09-27T07:03:32.000Z,005B0000002F9pNIAS,73.125.239.247,,00O0M000009OhFHUA0
Report,20170921173421,45gIQFxOlv3MNo07wraxJ-,00D58000000KUZ191,00558000000oE5a,548.75,439,,sample555,sample555,,322.0211333,Account,D,X,00O0M000009OhFH,429,0,15,80,,16494,351.2,0,2016-09-08T13:03:46.000Z,005B0000002F9pxIAC,182.187.43.213,,00O0M000009OhFHUA0
Report,20170909074694,45mWJMeYzs3LTk45zcayS-,00D58000000KUZ191,00558000000oE5a,98.964,72,,sample556,sample556,S,79.1712,Account,S,X,00O0M000009OhFH,432,0,7,130,,21505,57.6,0,2016-09-21T03:27:02.000Z,005B0000002F9oXIAS,245.233.147.221,,00O0M000009OhFHUA0
Report,20170906063590,45lJMAbFap2QGt78zaweG-,00D58000000KUZ191,00558000000oE5a,23.29708333,13,,sample557,sample557,S,18.63766667,Opportunity,S,W,00O0M000009OhFH,71,0,9,81,,5345,10.4,0,2016-09-20T10:45:34.000Z,005B0000002F9o0IAC,218.158.87.74,,00O0M000009OhFHUA0
Report,20170921173422,45iUYJvYti3URy97vbeyF-,00D58000000KUZ192,00558000000oE5a,325,260,,sample558,sample558,F,92.64666667,Account,S,X,00O0M000009OhFH,186,0,8,81,,7303,208,0,2016-09-15T05:41:18.000Z,005B0000002F9oQIAS,110.40.15.18,,00O0M000009OhFHUA0
Report,20170909074695,45sMXFrXhc9OJh38sjztO-,00D58000000KUZ192,00558000000oE5a,187.5,150,,sample559,sample559,R,73.03,Account,D,X,00O0M000009OhFH,324,0,20,131,,20609,120,0,2016-09-16T02:44:56.000Z,005B0000002F9pJIAS,77.61.187.26,,00O0M000009OhFHUA0
Report,20170909074694,45yCZAyQmj0AWv50svakT-,00D58000000KUZ192,00558000000oE5a,127.0888333,74,,sample560,sample560,F,101.6710667,Opportunity,D,X,00O0M000009OhFH,444,0,3,82,,7196,59.2,0,2016-09-21T20:05:09.000Z,005B0000002F9obIAC,241.86.244.138,,00O0M000009OhFHUA0
Report,20170906063590,45lPJYzEuo6ZMq36fwrzY-,00D58000000KUZ193,00558000000oE5a,566.25,453,,sample561,sample561,R,217.3192,Account,D,X,00O0M000009OhFH,424,0,5,82,,11784,362.4,0,2016-09-26T18:24:44.000Z,005B0000002F9oZIAS,122.112.202.154,,00O0M000009OhFHUA0
Report,20170921173422,45bWVXlVca8GHz71gztrV-,00D58000000KUZ193,00558000000oE5a,97.5,78,,sample562,sample562,R,61.2768,Account,S,W,00O0M000009OhFH,12,0,19,132,,15281,62.4,0,2016-09-16T04:00:21.000Z,005B0000002F9rBIAS,218.158.87.74,,00O0M000009OhFHUA0
Report,20170909074695,45iXREjUrx3HDg21gzutE-,00D58000000KUZ193,00558000000oE5a,299.2529167,235,,sample563,sample563,S,239.4023333,Opportunity,S,X,00O36000005FlzT,263,0,17,83,,19841,188,0,2016-09-21T20:39:17.000Z,005B0000002F9oAIAS,39.124.13.13,,00O36000005FlzTEAS
Report,20170906063591,45bRYWrKct5FLi48vlnmR-,00D58000000KUZ194,00558000000oE5a,231.4783333,140,,sample564,sample564,R,185.1826667,Account,H,W,00O36000005FlzT,237,0,5,83,,17291,112,0,2016-09-05T04:55:49.000Z,005B0000002F9oSIAS,93.28.186.83,,00O36000005FlzTEAS
Report,20170921173423,45wNGKlTvr6FPi44klaeQ-,00D58000000KUZ194,00558000000oE5a,129.6825,90,,sample565,sample565,F,103.746,Account,D,W,00O30000008QJzI,310,0,13,133,,4658,72,0,2016-09-07T03:47:16.000Z,005B0000002F9obIAC,254.126.107.3,,00O30000008QJzIEAW
Report,20170909074696,45eSFJeRfj5IYv70ecdtY-,00D58000000KUZ194,00558000000oE5a,545,436,,sample566,sample566,S,135.3925333,Opportunity,S,W,00O30000008QJzI,29,0,5,84,,23057,348.8,0,2016-09-23T04:27:19.000Z,005B0000002F9oEIAS,122.112.202.154,,00O30000008QJzIEAW
Report,20170909074695,45oAXQgJzg2VSe35vjtdI-,00D58000000KUZ195,00558000000oE5a,32.66408333,17,,sample567,sample567,,26.13126667,Account,S,W,00O30000008QJzI,18,0,19,84,,13765,13.6,0,2016-09-08T16:36:45.000Z,005B0000002F9pYIAS,218.158.87.74,,00O30000008QJzIEAW
Report,20170906063591,45tUZSkOxd2TFv50ysfdM-,00D58000000KUZ195,00558000000oE5a,431.25,345,,sample568,sample568,,316.595,Account,S,W,00O30000008QJzI,123,0,7,134,,22586,276,0,2016-09-21T02:12:54.000Z,005B0000002F9o3IAC,184.232.57.227,,00O30000008QJzIEAW
Report,20170921173423,45pFOSiSax1LVa42gwqjQ-,00D58000000KUZ195,00558000000oE5a,858.268,456,,sample569,sample569,R,686.6144,Opportunity,H,W,00O30000008QJzI,468,0,17,85,,20796,364.8,0,2016-09-19T17:29:11.000Z,005B0000002F9oSIAS,49.173.36.129,,00O30000008QJzIEAW
Report,20170909074696,45tUHQsYyc9IBa39cmxqY-,00D58000000KUZ196,00558000000oE5a,838.772,484,,sample570,sample570,F,671.0176,Account,D,X,00O30000008QJzI,402,0,13,80,,929,387.2,0,2016-09-29T19:01:34.000Z,005B0000002F9obIAC,146.186.191.219,,00O30000008QJzIEAW
Report,20170906063592,45dRBSjDjk6BGc57gxqhI-,00D58000000KUZ196,00558000000oE5a,72.5,58,,sample571,sample571,S,3.592133333,Account,D,X,00O30000008QJzI,336,0,8,80,,1029,46.4,0,2016-09-09T10:33:24.000Z,005B0000002B0DzIAK,189.140.66.3,,00O30000008QJzIEAW
Report,20170921173424,45jOVMvOkh3MCg37jrsgR-,00D58000000KUZ196,00558000000oE5a,31.25,25,,sample572,sample572,F,1.715,Opportunity,H,X,00O30000008QJzI,413,0,17,130,,17201,20,0,2016-09-28T21:44:51.000Z,005B0000002F9o1IAC,64.7.227.142,,00O30000008QJzIEAW
Report,20170909074697,45gDNGsUul5KWq38bwunL-,00D58000000KUZ197,00558000000oE5a,361.221,252,,sample573,sample573,F,288.9768,Account,S,X,00O30000008Qdfu,367,0,17,81,,12154,201.6,0,2016-09-19T20:20:36.000Z,005B0000002F9qUIAS,251.115.43.7,,00O30000008QdfuEAC
Report,20170909074696,45vVWLbIli1ARr83tazbF-,00D58000000KUZ197,00558000000oE5a,281.25,225,,sample574,sample574,S,182.31,Account,S,W,00O30000008Qdfu,402,0,1,81,,12132,180,0,2016-09-09T20:57:27.000Z,005B0000002F9rBIAS,23.25.51.19,,00O30000008QdfuEAC
Report,20170906063592,45eRMKkQuf1ABj01eamiR-,00D58000000KUZ197,00558000000oE5a,177.5,142,,sample575,sample575,,114.8496,Opportunity,D,X,00O30000008Qdfu,465,0,10,131,,16601,113.6,0,2016-09-20T20:38:31.000Z,005B0000002F9oXIAS,48.158.65.136,,00O30000008QdfuEAC
Report,20170921173424,45rNGWoUgp2MEb43uthxQ-,00D58000000KUZ198,00558000000oE5a,170.16025,123,,sample576,sample576,R,136.1282,Account,S,X,00O30000008Qdfu,460,0,7,82,,14745,98.4,0,2016-09-16T01:26:08.000Z,005B0000002F9pfIAC,202.217.102.229,,00O30000008QdfuEAC
Report,20170909074697,45wFIAcMpx8LWc62bthlG-,00D58000000KUZ198,00558000000oE5a,28.75,23,,sample577,sample577,F,22.609,Account,H,W,00O30000008Qdfu,103,0,8,82,,418,18.4,0,2016-09-08T01:25:32.000Z,005B0000002B0DzIAK,86.222.112.152,,00O30000008QdfuEAC
Report,20170906063593,45gSZBlClo7FAm19tnsvS-,00D58000000KUZ198,00558000000oE5a,490,392,,sample578,sample578,,10.92373333,Opportunity,S,W,00O30000008Qdfu,196,0,16,132,,19324,313.6,0,2016-09-08T16:30:53.000Z,005B0000002F9pXIAS,66.43.188.86,,00O30000008QdfuEAC
Report,20170921173425,45qEKUoNds1ZQs93qvftU-,00D58000000KUZ199,00558000000oE5a,642.523,399,,sample579,sample579,S,514.0184,Account,D,X,00O30000008Qdfu,221,0,20,83,,10841,319.2,0,2016-09-23T23:19:21.000Z,005B0000002F9oEIAS,23.10.236.110,,00O30000008QdfuEAC
Report,20170909074698,45nLSFrHnp3ZKi68rconO-,00D58000000KUZ199,00558000000oE5a,161.25,129,,sample580,sample580,R,93.2326,Account,H,W,00O30000008Qdfu,472,0,11,83,,12094,103.2,0,2016-09-30T17:34:54.000Z,005B0000002F9pNIAS,156.79.114.225,,00O30000008QdfuEAC
Report,20170909074697,45pBUZhHpo2NXt47uqczE-,00D58000000KUZ199,00558000000oE5a,237.5,190,,sample581,sample581,S,153.1906667,Opportunity,S,W,00O30000008Qdfu,353,0,9,133,,444,152,0,2016-09-14T07:57:13.000Z,005B0000002F9o1IAC,218.158.87.74,,00O30000008QdfuEAC
Report,20170906063593,45kIQWoFia2OVa50gyrvI-,00D58000000KUZ200,00558000000oE5a,623.75,499,,sample582,sample582,F,14.7704,Account,H,X,00O30000008Qdfu,53,0,2,84,,7870,399.2,0,2016-09-09T06:13:27.000Z,005B0000002F9oQIAS,254.140.202.60,,00O30000008QdfuEAC
Report,20170921173425,45bCOWaDuz5WNg42kltuB-,00D58000000KUZ200,00558000000oE5a,305,244,,sample583,sample583,S,128.0186667,Account,D,X,00O0M000008bcBq,402,0,5,84,,2391,195.2,0,2016-09-22T01:32:44.000Z,005B0000002F9nzIAC,39.124.13.13,,00O0M000008bcBqUAI
Report,20170909074698,45fDYTlVgq4WAo67irynJ-,00D58000000KUZ200,00558000000oE5a,55,44,,sample584,sample584,,7.0136,Opportunity,D,W,00O0M000008bcBq,349,0,8,134,,2730,35.2,0,2016-09-06T17:07:20.000Z,005B0000002F9obIAC,11.103.255.194,,00O0M000008bcBqUAI
Report,20170906063594,45nJYAiRun0UWq12iaelI-,00D58000000KUZ201,00558000000oE5a,552.5,442,,sample585,sample585,,80.444,Account,D,X,00O0M000008bcBq,421,0,12,85,,20812,353.6,0,2016-09-16T21:25:07.000Z,005B0000002F9nyIAC,75.19.234.157,,00O0M000008bcBqUAI
Report,20170921173426,45rFWPlYoa5BJf08lvzgR-,00D58000000KUZ201,00558000000oE5a,676.39,390,,sample586,sample586,F,541.112,Account,H,X,00O0M000008bcBq,380,0,11,85,,13764,312,0,2016-09-20T01:28:32.000Z,005B0000002F9oEIAS,57.24.248.185,,00O0M000008bcBqUAI
Report,20170909074699,45fJLEwFpk9VMl34rtnpU-,00D58000000KUZ201,00558000000oE5a,266.25,213,,sample587,sample587,S,195.4488,Opportunity,D,X,00O0M000008bcBq,218,0,17,135,,13200,170.4,0,2016-09-16T04:47:58.000Z,005B0000002F9oSIAS,92.156.23.223,,00O0M000008bcBqUAI
Report,20170909074698,45pJGOeJop9EAa69tuaiM-,00D58000000KUZ202,00558000000oE5a,375,300,,sample588,sample588,F,264,Account,H,X,00O0M000008bcBq,59,0,1,86,,17937,240,0,2016-09-13T10:39:09.000Z,005B0000002F9o0IAC,51.22.122.210,,00O0M000008bcBqUAI
Report,20170906063594,45bYBMjKmj0IDi68jtsmJ-,00D58000000KUZ202,00558000000oE5a,738.4065,494,,sample589,sample589,R,590.7252,Account,H,W,00O0M000008bcBq,54,0,19,81,,18976,395.2,0,2016-09-12T01:03:05.000Z,005B0000002F9o3IAC,254.140.202.60,,00O0M000008bcBqUAI
Report,20170921173426,45iOXWrXsq3EAc65eikqG-,00D58000000KUZ202,00558000000oE5a,744.808,471,,sample590,sample590,S,595.8464,Opportunity,S,X,00O0M000008bcBq,470,0,15,81,,22749,376.8,0,2016-09-20T18:44:42.000Z,005B0000002F9pWIAS,86.222.112.152,,00O0M000008bcBqUAI
Report,20170909074699,45bBWQvAva0TQt27holgJ-,00D58000000KUZ203,00558000000oE5a,430.33525,227,,sample591,sample591,S,344.2682,Account,S,X,00O0M000008bcBq,25,0,16,131,,17477,181.6,0,2016-09-19T03:38:49.000Z,005B0000002F9oXIAS,181.180.1.58,,00O0M000008bcBqUAI
Report,20170906063595,45cQUPvJvg4NLz00yzgjD-,00D58000000KUZ203,00558000000oE5a,428.1865,294,,sample592,sample592,S,342.5492,Account,H,W,00O0M000008bcBq,361,0,19,82,,21917,235.2,0,2016-09-12T02:34:12.000Z,005B0000002F9nyIAC,197.101.202.108,,00O0M000008bcBqUAI
Report,20170921173427,45aDZOdFuj7VZo81xwrtZ-,00D58000000KUZ203,00558000000oE5a,235.60775,129,,sample593,sample593,S,188.4862,Opportunity,D,W,00O30000008N2Bd,404,0,13,82,,14760,103.2,0,2016-09-14T15:08:14.000Z,005B0000002F9pNIAS,239.197.71.241,,00O30000008N2BdEAK
Report,20170909074700,45uJNAeGwe9MUe84vihjU-,00D58000000KUZ204,00558000000oE5a,373.75,299,,sample594,sample594,F,294.216,Account,H,W,00O30000008N2Bd,448,0,17,132,,13002,239.2,0,2016-09-15T21:37:45.000Z,005B0000002F9o2IAC,19.86.62.216,,00O30000008N2BdEAK
Report,20170909074699,45eNCHmGia1YKx43cdlhR-,00D58000000KUZ204,00558000000oE5a,306.25,245,,sample595,sample595,R,212.366,Account,S,X,00O30000008N2Bd,401,0,3,83,,19671,196,0,2016-09-26T11:16:52.000Z,005B0000002F9nzIAC,23.10.236.110,,00O30000008N2BdEAK
Report,20170906063595,45yUVCgUys0TCc66izcjI-,00D58000000KUZ204,00558000000oE5a,375.38825,229,,sample596,sample596,,300.3106,Opportunity,D,X,00O30000008N2Bd,223,0,18,83,,19416,183.2,0,2016-09-19T22:36:18.000Z,005B0000002F9o4IAC,161.175.38.129,,00O30000008N2BdEAK
Report,20170921173427,45tHAFkIwh6USm05obitO-,00D58000000KUZ205,00558000000oE5a,516.142,319,,sample597,sample597,S,412.9136,Account,S,W,00O30000008N2Bd,221,0,4,133,,20797,255.2,0,2016-09-09T12:36:42.000Z,005B0000002F9o8IAC,14.26.184.106,,00O30000008N2BdEAK
Report,20170909074700,45sJHYcUes6HMu10khymC-,00D58000000KUZ205,00558000000oE5a,750.4250833,433,,sample598,sample598,S,600.3400667,Account,D,X,00O30000008N2Bd,500,0,14,84,,4599,346.4,0,2016-09-16T19:39:01.000Z,005B0000002F9oQIAS,221.172.68.31,,00O30000008N2BdEAK
Report,20170906063596,45gNGJiFyn6DRm18zrhcZ-,00D58000000KUZ205,00558000000oE5a,121.25,97,,sample599,sample599,,29.7402,Opportunity,S,W,00O30000008N2Bd,110,0,18,84,,19811,77.6,0,2016-09-20T02:16:18.000Z,005B0000002F9qUIAS,83.230.35.57,,00O30000008N2BdEAK
Report,20170921173428,45iJXPaDyr9RZv94guwnS-,00D58000000KUZ206,00558000000oE5a,241.0338333,146,,sample600,sample600,,192.8270667,Account,D,X,00O30000008N2Bd,336,0,15,134,,2538,116.8,0,2016-09-29T17:47:49.000Z,005B0000002F9o7IAC,174.212.125.48,,00O30000008N2BdEAK
Report,20170909074701,45eATLgNkj2AOo51ywogF-,00D58000000KUZ206,00558000000oE5a,446.25,357,,sample601,sample601,S,60.4044,Account,D,X,00O30000008N2Bd,439,0,4,85,,19216,285.6,0,2016-09-26T15:15:51.000Z,005B0000002F9pLIAS,31.74.30.80,,00O30000008N2BdEAK
Report,20170909074700,45bBWGjEih9YSs27ruwjE-,00D58000000KUZ206,00558000000oE5a,683.7693333,427,,sample602,sample602,R,547.0154667,Opportunity,D,W,00O30000008N2Bd,115,0,13,85,,21820,341.6,0,2016-09-14T09:37:35.000Z,005B0000002F9pXIAS,245.233.147.221,,00O30000008N2BdEAK
Report,20170906063596,45pPVZnXku0XVj01nrgsI-,00D58000000KUZ207,00558000000oE5a,858.2533333,472,,sample603,sample603,,686.6026667,Account,S,W,00O30000007aC9q,136,0,13,135,,5005,377.6,0,2016-09-26T08:31:07.000Z,005B0000002F9pWIAS,89.158.45.195,,00O30000007aC9qEAE
